id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1216,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 73, 45, 73, 14, 85, 76, 36, 34, 84]",559,1216,13,20
1217,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[91, 10, 97, 50, 69, 80, 38, 95, 20, 24]",574,1217,13,20
1218,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 36, 55, 64, 97, 97, 33, 69, 46, 46]",643,1218,13,20
1219,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 36, 28, 51, 55, 81, 12, 65, 61, 48]",480,1219,13,20
1220,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 90, 78, 47, 78, 92, 17, 46, 34, 82]",639,1220,13,20
1221,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 27, 42, 91, 22, 53, 45, 78, 47, 46]",474,1221,13,48
1222,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 55, 33, 70, 76, 28, 18, 16, 72, 32]",413,1222,13,48
1223,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 66, 55, 53, 64, 82, 97, 92, 47, 40]",632,1223,13,48
1224,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 25, 40, 42, 59, 87, 99, 34, 17, 32]",500,1224,13,48
1225,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 71, 71, 32, 69, 70, 27, 42, 28, 89]",592,1225,13,48
1226,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[64, 56, 34, 77, 62, 89, 91, 48, 64, 30]",615,1226,13,48
1227,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[45, 41, 57, 37, 64, 59, 87, 48, 85, 36]",559,1227,13,48
1228,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 72, 53, 91, 22, 77, 71, 83, 26, 55]",574,1228,13,48
1229,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 93, 23, 74, 81, 72, 85, 86, 88, 85]",773,1229,13,48
1230,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 80, 49, 40, 57, 70, 52, 46, 33, 32]",512,1230,13,48
1231,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 30, 61, 15, 80, 56, 34, 76, 79, 53]",567,1231,13,47
1232,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 14, 80, 64, 61, 55, 29, 94, 79, 50]",544,1232,13,47
1233,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 14, 24, 36, 77, 27, 74, 13, 33, 52]",442,1233,13,47
1234,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 39, 39, 43, 33, 91, 41, 71, 86, 89]",597,1234,13,47
1235,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 10, 71, 64, 86, 49, 99, 18, 11, 97]",528,1235,13,47
1236,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 86, 65, 15, 83, 75, 35, 63, 46, 49]",540,1236,13,47
1237,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 65, 54, 65, 15, 96, 28, 15, 56, 43]",452,1237,13,47
1238,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 63, 94, 79, 31, 21, 11, 10, 12, 10]",342,1238,13,47
1239,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 17, 41, 61, 88, 60, 34, 14, 58, 54]",471,1239,13,47
1240,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 75, 17, 38, 17, 20, 56, 67, 15, 17]",402,1240,13,47
1241,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 12, 93, 14, 59, 28, 81, 70, 45, 27]",513,1241,13,13
1242,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 95, 14, 28, 32, 12, 34, 100, 37, 20]",445,1242,13,13
1243,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 44, 36, 73, 76, 50, 91, 62, 17, 72]",597,1243,13,13
1244,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 37, 92, 96, 92, 67, 40, 68, 21, 54]",640,1244,13,13
1245,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 12, 49, 48, 93, 75, 100, 30, 22, 86]",578,1245,13,13
1246,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 69, 77, 45, 83, 51, 96, 53, 18, 66]",627,1246,13,13
1247,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 73, 70, 63, 12, 19, 71, 95, 81, 89]",631,1247,13,13
1248,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 75, 34, 35, 60, 76, 21, 52, 28, 54]",483,1248,13,13
1249,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 68, 86, 13, 18, 79, 18, 41, 39, 86]",509,1249,13,13
1250,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 85, 28, 53, 92, 34, 73, 69, 43, 13]",553,1250,13,13
1251,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 27, 30, 53, 76, 45, 35, 49, 65, 93]",526,1251,13,23
1252,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 39, 47, 77, 24, 29, 95, 47, 52, 46]",525,1252,13,23
1253,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 34, 59, 23, 47, 81, 98, 19, 29, 53]",494,1253,13,23
1254,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 11, 74, 25, 49, 14, 20, 23, 35, 21]",318,1254,13,23
1255,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 13, 81, 19, 35, 47, 97, 56, 57, 26]",493,1255,13,23
1256,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 71, 31, 63, 13, 21, 50, 21, 96, 95]",495,1256,13,23
1257,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 10, 71, 43, 68, 41, 63, 37, 53, 54]",538,1257,13,23
1258,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[28, 82, 57, 79, 20, 85, 30, 34, 48, 86]",549,1258,13,23
1259,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[68, 64, 14, 98, 96, 98, 35, 75, 95, 69]",712,1259,13,23
1260,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 95, 79, 85, 12, 72, 26, 28, 12, 52]",560,1260,13,23
1261,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[28, 16, 31, 70, 52, 86, 27, 34, 98, 20]",462,1261,13,43
1262,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 72, 86, 42, 67, 90, 63, 55, 87, 40]",683,1262,13,43
1263,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 63, 95, 11, 39, 99, 91, 28, 88, 14]",558,1263,13,43
1264,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 76, 26, 24, 18, 31, 74, 84, 48, 19]",429,1264,13,43
1265,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 18, 72, 32, 35, 69, 37, 62, 86, 10]",509,1265,13,43
1266,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 18, 47, 38, 24, 51, 63, 48, 97, 69]",499,1266,13,43
1267,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 47, 56, 52, 20, 25, 38, 67, 88, 25]",444,1267,13,43
1268,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 92, 100, 71, 30, 88, 33, 34, 65, 18]",612,1268,13,43
1269,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 76, 63, 82, 94, 14, 13, 86, 72, 68]",668,1269,13,43
1270,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 32, 24, 84, 30, 82, 40, 84, 31, 32]",457,1270,13,43
1271,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[64, 74, 69, 65, 43, 70, 33, 61, 43, 20]",542,1271,13,3
1272,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 37, 84, 47, 44, 17, 88, 51, 55, 44]",486,1272,13,3
1273,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[54, 97, 57, 13, 46, 36, 71, 39, 66, 42]",521,1273,13,3
1274,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 34, 49, 30, 37, 62, 12, 95, 86, 90]",574,1274,13,3
1275,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 86, 89, 30, 23, 75, 74, 77, 46, 65]",578,1275,13,3
1276,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 30, 57, 13, 85, 60, 50, 77, 62, 35]",528,1276,13,3
1277,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 51, 59, 21, 12, 25, 54, 30, 86, 21]",444,1277,13,3
1278,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 86, 73, 74, 47, 93, 16, 20, 20, 44]",551,1278,13,3
1279,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 97, 50, 83, 69, 98, 78, 31, 55, 30]",640,1279,13,3
1280,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 84, 72, 99, 50, 38, 34, 52, 75, 68]",614,1280,13,3
1281,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 44, 86, 85, 21, 88, 24, 97, 77, 33]",633,1281,13,8
1282,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 68, 52, 10, 99, 47, 29, 31, 63, 25]",465,1282,13,8
1283,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 50, 45, 53, 32, 53, 27, 40, 42, 32]",400,1283,13,8
1284,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 13, 22, 26, 13, 83, 40, 86, 71, 66]",441,1284,13,8
1285,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 17, 80, 19, 48, 44, 86, 12, 55, 23]",432,1285,13,8
1286,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 19, 59, 65, 25, 33, 28, 81, 63, 89]",500,1286,13,8
1287,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 13, 59, 64, 90, 23, 100, 61, 100, 43]",596,1287,13,8
1288,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 12, 75, 35, 11, 76, 67, 20, 74, 15]",417,1288,13,8
1289,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 90, 59, 43, 57, 28, 75, 35, 13, 43]",467,1289,13,8
1290,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 78, 64, 67, 39, 72, 26, 90, 14, 48]",531,1290,13,8
1291,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[68, 85, 37, 49, 28, 67, 15, 78, 35, 70]",532,1291,13,25
1292,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 20, 48, 53, 56, 82, 62, 73, 45, 94]",577,1292,13,25
1293,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 14, 84, 62, 54, 53, 47, 71, 89, 77]",583,1293,13,25
1294,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 60, 32, 88, 24, 58, 39, 89, 74, 14]",575,1294,13,25
1295,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 75, 78, 16, 77, 38, 98, 47, 24, 15]",517,1295,13,25
1296,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 31, 14, 60, 41, 79, 91, 61, 12, 84]",521,1296,13,25
1297,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 47, 91, 15, 30, 22, 45, 35, 14, 14]",405,1297,13,25
1298,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 88, 28, 15, 62, 70, 97, 97, 51, 52]",641,1298,13,25
1299,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 75, 57, 58, 75, 83, 28, 55, 90, 35]",649,1299,13,25
1300,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[28, 83, 91, 55, 22, 82, 93, 40, 71, 72]",637,1300,13,25
1301,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 60, 85, 56, 47, 77, 40, 23, 33, 77]",555,1301,14,21
1302,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 12, 45, 75, 21, 51, 31, 43, 58, 74]",439,1302,14,21
1303,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 89, 82, 37, 65, 24, 63, 27, 75, 48]",593,1303,14,21
1304,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 70, 88, 91, 64, 42, 25, 18, 43, 38]",523,1304,14,21
1305,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 47, 31, 49, 66, 28, 52, 88, 83, 52]",589,1305,14,21
1306,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 42, 25, 70, 61, 88, 70, 59, 38, 10]",501,1306,14,21
1307,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 63, 82, 73, 79, 15, 54, 96, 37, 61]",617,1307,14,21
1308,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 79, 26, 99, 47, 29, 86, 99, 50, 73]",677,1308,14,21
1309,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 18, 82, 27, 53, 88, 64, 51, 51, 27]",493,1309,14,21
1310,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 68, 68, 51, 18, 54, 100, 54, 29, 32]",568,1310,14,21
1311,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 10, 66, 22, 33, 28, 26, 100, 69, 66]",519,1311,14,28
1312,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 77, 27, 14, 64, 11, 13, 22, 18, 13]",322,1312,14,28
1313,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[45, 40, 37, 68, 22, 28, 89, 62, 95, 10]",496,1313,14,28
1314,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 58, 76, 86, 76, 57, 22, 76, 80, 29]",572,1314,14,28
1315,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 99, 79, 78, 86, 52, 61, 13, 92, 50]",694,1315,14,28
1316,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 25, 32, 64, 67, 38, 62, 65, 47, 77]",501,1316,14,28
1317,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 66, 88, 76, 93, 95, 89, 61, 67, 94]",756,1317,14,28
1318,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 52, 50, 67, 66, 74, 31, 81, 77, 54]",587,1318,14,28
1319,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 47, 81, 86, 78, 10, 73, 12, 50, 11]",543,1319,14,28
1320,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[54, 92, 25, 100, 91, 23, 13, 24, 44, 66]",532,1320,14,28
1321,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 22, 95, 21, 90, 77, 65, 62, 17, 23]",553,1321,14,15
1322,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 87, 98, 99, 40, 55, 19, 94, 51, 90]",708,1322,14,15
1323,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 11, 57, 37, 96, 31, 61, 56, 20, 85]",509,1323,14,15
1324,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 63, 54, 52, 45, 54, 59, 99, 44, 36]",590,1324,14,15
1325,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 95, 90, 78, 21, 38, 53, 99, 14, 30]",604,1325,14,15
1326,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 31, 65, 29, 71, 96, 84, 24, 49, 35]",516,1326,14,15
1327,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 29, 76, 34, 13, 43, 46, 13, 82, 10]",381,1327,14,15
1328,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 66, 63, 96, 89, 50, 55, 44, 29, 70]",662,1328,14,15
1329,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 94, 97, 82, 22, 53, 92, 91, 61, 24]",666,1329,14,15
1330,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 19, 18, 68, 58, 74, 69, 30, 57, 52]",480,1330,14,15
1331,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[91, 64, 37, 87, 76, 28, 85, 90, 62, 18]",638,1331,14,11
1332,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 97, 72, 88, 39, 47, 20, 99, 10, 53]",558,1332,14,11
1333,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 48, 23, 96, 11, 51, 32, 63, 39, 48]",434,1333,14,11
1334,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 19, 47, 13, 43, 19, 64, 17, 82, 79]",433,1334,14,11
1335,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 13, 81, 84, 82, 38, 66, 21, 12, 37]",449,1335,14,11
1336,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 28, 23, 79, 20, 82, 23, 87, 89, 53]",510,1336,14,11
1337,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 46, 42, 67, 33, 58, 97, 85, 34, 38]",582,1337,14,11
1338,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 38, 36, 87, 18, 33, 81, 55, 23, 82]",506,1338,14,11
1339,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 18, 60, 78, 53, 18, 100, 16, 25, 16]",442,1339,14,11
1340,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 30, 48, 67, 47, 50, 90, 37, 56, 13]",460,1340,14,11
1341,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[56, 21, 47, 95, 89, 11, 100, 48, 21, 29]",517,1341,14,41
1342,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 50, 90, 33, 85, 22, 86, 23, 41, 64]",557,1342,14,41
1343,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 37, 46, 10, 26, 86, 78, 22, 77, 27]",502,1343,14,41
1344,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 31, 46, 68, 68, 80, 89, 90, 22, 61]",585,1344,14,41
1345,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 88, 58, 21, 36, 27, 87, 37, 76, 68]",583,1345,14,41
1346,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 35, 38, 43, 39, 20, 93, 100, 13, 90]",530,1346,14,41
1347,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 26, 55, 18, 35, 47, 93, 14, 66, 34]",481,1347,14,41
1348,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 31, 89, 72, 43, 45, 72, 65, 10, 57]",514,1348,14,41
1349,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 84, 68, 22, 26, 33, 62, 31, 59, 21]",503,1349,14,41
1350,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 37, 31, 17, 17, 70, 31, 43, 34, 29]",374,1350,14,41
1351,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 19, 84, 75, 35, 93, 57, 99, 33, 48]",626,1351,14,26
1352,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 53, 62, 42, 78, 12, 99, 83, 82, 70]",668,1352,14,26
1353,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 35, 88, 50, 52, 79, 21, 40, 57, 59]",504,1353,14,26
1354,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 45, 44, 90, 69, 53, 86, 43, 99, 13]",585,1354,14,26
1355,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 84, 79, 70, 93, 38, 31, 42, 16, 92]",558,1355,14,26
1356,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 88, 91, 24, 70, 30, 66, 92, 28, 29]",610,1356,14,26
1357,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 30, 69, 74, 23, 86, 87, 92, 76, 44]",605,1357,14,26
1358,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 89, 95, 76, 88, 85, 56, 85, 87, 39]",717,1358,14,26
1359,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 22, 42, 82, 61, 33, 66, 100, 52, 27]",571,1359,14,26
1360,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 16, 77, 95, 85, 97, 15, 24, 64, 35]",582,1360,14,26
1361,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 89, 75, 20, 63, 50, 35, 71, 99, 82]",660,1361,14,48
1362,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 75, 54, 28, 85, 28, 75, 47, 94, 87]",671,1362,14,48
1363,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 28, 15, 24, 27, 20, 83, 26, 34, 44]",327,1363,14,48
1364,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 52, 36, 96, 16, 55, 12, 12, 100, 27]",480,1364,14,48
1365,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 68, 57, 67, 53, 50, 74, 52, 61, 15]",585,1365,14,48
1366,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 84, 16, 83, 30, 11, 64, 94, 25, 24]",489,1366,14,48
1367,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 70, 49, 19, 95, 48, 93, 50, 80, 34]",597,1367,14,48
1368,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 74, 88, 85, 35, 63, 69, 64, 74, 79]",720,1368,14,48
1369,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 47, 36, 93, 21, 18, 30, 79, 77, 29]",480,1369,14,48
1370,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 94, 73, 30, 16, 18, 55, 58, 17, 50]",448,1370,14,48
1371,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 31, 72, 24, 27, 31, 39, 10, 73, 39]",356,1371,14,37
1372,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 88, 78, 87, 67, 49, 75, 12, 53, 98]",662,1372,14,37
1373,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 93, 34, 24, 42, 61, 35, 76, 36, 81]",509,1373,14,37
1374,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 25, 99, 79, 63, 43, 11, 42, 48, 96]",548,1374,14,37
1375,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 100, 70, 81, 45, 17, 55, 32, 26, 83]",543,1375,14,37
1376,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[92, 37, 21, 11, 44, 79, 23, 79, 91, 53]",530,1376,14,37
1377,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 100, 91, 71, 46, 71, 18, 65, 14, 73]",602,1377,14,37
1378,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 22, 78, 31, 93, 88, 74, 57, 66, 94]",643,1378,14,37
1379,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 95, 98, 87, 50, 20, 68, 32, 36, 41]",603,1379,14,37
1380,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 14, 96, 62, 53, 74, 76, 88, 17, 96]",593,1380,14,37
1381,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 73, 30, 78, 47, 22, 72, 64, 72, 59]",597,1381,14,22
1382,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 12, 15, 24, 35, 29, 24, 94, 46, 72]",373,1382,14,22
1383,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 61, 16, 19, 70, 49, 48, 67, 27, 53]",480,1383,14,22
1384,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 58, 37, 86, 69, 32, 14, 25, 25, 17]",424,1384,14,22
1385,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 48, 74, 34, 98, 74, 94, 20, 65, 15]",617,1385,14,22
1386,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 66, 98, 42, 34, 95, 46, 43, 66, 90]",680,1386,14,22
1387,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 96, 37, 44, 16, 37, 73, 68, 77, 23]",565,1387,14,22
1388,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 33, 97, 65, 93, 58, 70, 20, 83, 74]",606,1388,14,22
1389,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 68, 18, 32, 99, 45, 48, 50, 65, 18]",482,1389,14,22
1390,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 63, 94, 28, 47, 21, 30, 41, 53, 18]",435,1390,14,22
1391,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 16, 10, 76, 59, 48, 30, 39, 29, 66]",463,1391,14,7
1392,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 70, 42, 29, 92, 68, 87, 46, 51, 94]",668,1392,14,7
1393,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 98, 22, 13, 80, 25, 91, 71, 11, 39]",505,1393,14,7
1394,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 17, 26, 81, 25, 25, 40, 51, 61, 17]",402,1394,14,7
1395,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 83, 75, 62, 53, 81, 44, 90, 40, 62]",674,1395,14,7
1396,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 91, 10, 47, 76, 100, 13, 47, 18, 84]",544,1396,14,7
1397,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 76, 10, 97, 37, 15, 46, 94, 18, 31]",442,1397,14,7
1398,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 51, 73, 26, 53, 48, 74, 51, 24, 13]",428,1398,14,7
1399,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 94, 18, 64, 49, 22, 76, 27, 66, 21]",458,1399,14,7
1400,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 66, 99, 100, 22, 28, 66, 61, 15, 40]",520,1400,14,7
1401,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 37, 76, 76, 85, 66, 67, 12, 88, 96]",613,1401,15,41
